V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14
Rhode Island   2011 11  1052154 49,033 47.80  4.52   905225   77135   9487   33239   1681   25387    95
South Carolina 2011 11  4672744 40,084 55.30  2.85  3195024 1312050  25004   64879   4047   71740    92
South Dakota   2011 11   823338 47,223 34.40  0.24   711877   11699  74104    8599    548   16511   161
Tennessee      2011 11  6396281 42,279 51.00  7.56  5081890 1081722  26853   99202   5612  101002   284
Texas          2011 11 25644424 49,047 56.90  1.28 20729572 3140827 255980 1058418  32631  426996  3315
Utah           2011 11  2815430 55,493 36.00  0.90  2590068   35002  41722   61002  26657   60979  1466
Vermont        2011 11   626210 51,862 40.20  2.06   597935    6755   2350    8487    171   10512   226
Virginia       2011 11  8107548 62,616 49.40  3.86  5782663 1595668  42279  471436   8481  207021  4226
Washington     2011 11  6819155 56,850 35.30  6.10  5583757  261132 126318  514073  45052  288823   177
West Virginia  2011 11  1854891 41,821 46.70  4.54  1745926   64409   4083   13271    531   26671   407
Wisconsin      2011 11  5705812 52,058 36.70  1.95  5040333  371285  61496  137649   2607   92442   111
Wyoming        2011 11   567602 54,509 28.80  1.36   531732    5517  14781    4899    496   10177   137
Alabama        2011 12  4798649 42,590 49.30  5.04  3368758 1266977  32798   57573   5036   67507  2011
Arizona        2011 12  6392017 48,621 39.90  1.55  5418483  280905 335278  188456  16112  152783  1046
Arkansas       2011 12  2938640 41,302 43.30  6.97  2355934  457718  26642   39749   7241   51356   356
California     2011 12 37672654 53,367 42.80  0.47 27856325 2496077 626439 5178171 184724 1330918  4249
Colorado       2011 12  5116411 58,629 24.40  0.91  4518943  219804  79742  150987   8784  138151   653
Connecticut    2011 12  3591927 65,415 36.90  4.53  2952100  398515  17274  147365   3589   73084    67
Delaware       2011 12   907884 54,660 43.40  3.14   649467  199995   5955   30897    702   20868    74
Georgia        2011 12  9810595 45,973 51.30  3.23  6178692 3056241  48995  340739  10744  175184  3094
Idaho          2011 12  1583180 47,459 24.80  1.53  1488310   11510  26578   20704   2860   33218   381
Illinois       2011 12 12862298 50,637 35.90  3.35 10034662 1902252  73941  625999   7539  217905  4214
Indiana        2011 12  6515358 44,445 36.60  4.58  5650465  611164  24831  112854   3633  112411   502
Iowa           2011 12  3063690 50,219 29.10  2.08  2846859   94833  14122   58163   2676   47037   182
Kansas         2011 12  2868756 46,147 33.10  2.26  2509303  175015  33396   72754   2790   75498   357
Kentucky       2011 12  4368505 39,856 41.10  4.95  3880364  349138  12248   53158   3247   70350   279
Louisiana      2011 12  4574388 40,658 51.30  5.51  2918623 1480611  33677   75264   2674   63539  1819
Maine          2011 12  1327968 49,693 26.00  3.49  1267197   17176   8868   14341    392   19994   144
Maryland       2011 12  5843115 68,876 41.80  3.65  3562014 1758155  31402  342142   5523  143879   813
Massachusetts  2011 12  6612178 63,313 35.80  4.45  5545808  520751  30533  378168   6094  130824  1434
Michigan       2011 12  9876199 48,879 29.90  1.87  7927668 1414357  69056  252645   3575  208898   431
Minnesota      2011 12  5345967 57,820 22.70  0.47  4636789  292000  69321  228796   3146  115915   351
Mississippi    2011 12  2977452 41,090 48.00  6.11  1789748 1110268  16977   27544   1689   31226  2582
Missouri       2011 12  6010280 45,774 37.40  3.74  5046587  704152  31164  104370   7582  116425   514
Montana        2011 12   996866 40,277 26.20  0.81   895793    4901  64722    6871    771   23808    14
Nebraska       2011 12  1841641 55,616 28.60  0.59  1658413   87782  24296   35216   2119   33815   416
Nevada         2011 12  2718170 47,043 30.90  0.11  2108271  235680  43499  210811  19585  100324   489
New Hampshire  2011 12  1318345 65,880 29.40  4.22  1247400   17082   3588   30336    553   19386    68
New Jersey     2011 12  8844694 62,338 40.50  4.21  6550029 1293048  50610  775813   8018  167176   198
New Mexico     2011 12  2077744 41,982 31.40  1.83  1732010   49769 212834   32388   3230   47513   847
New York       2011 12 19526372 50,636 31.80  3.44 13938360 3413907 184894 1536669  24671  427871 13347
North Carolina 2011 12  9662940 45,206 46.90  2.44  6966708 2121466 149759  230161  10746  184100   725
North Dakota   2011 12   684830 56,361 23.00  0.32   617960    9381  38019    7540    378   11552   130
Ohio           2011 12 11543332 44,648 36.90  4.27  9645254 1435399  30179  205721   5445  221334   440
Oklahoma       2011 12  3785232 48,455 39.90  2.48  2866144  287752 342211   70429   5646  213050   134
Oregon         2011 12  3865845 51,526 32.60  2.54  3424651   75785  67960  151327  15201  130921   159
Pennsylvania   2011 12 12742811 49,910 35.30  3.78 10657036 1450469  41297  374742   7548  211719   986
Rhode Island   2011 12  1052154 49,033 39.00  3.99   905225   77135   9487   33239   1681   25387    70
South Carolina 2011 12  4672744 40,084 50.70  1.95  3195024 1312050  25004   64879   4047   71740   138
South Dakota   2011 12   823338 47,223 26.80  0.26   711877   11699  74104    8599    548   16511   250
Tennessee      2011 12  6396281 42,279 42.80  6.29  5081890 1081722  26853   99202   5612  101002   307
Texas          2011 12 25644424 49,047 46.10  2.86 20729572 3140827 255980 1058418  32631  426996  3626
Utah           2011 12  2815430 55,493 26.80  0.51  2590068   35002  41722   61002  26657   60979  1770
Vermont        2011 12   626210 51,862 27.90  3.56   597935    6755   2350    8487    171   10512   317
Virginia       2011 12  8107548 62,616 42.50  3.63  5782663 1595668  42279  471436   8481  207021  5898
Washington     2011 12  6819155 56,850 31.00  3.20  5583757  261132 126318  514073  45052  288823   218
West Virginia  2011 12  1854891 41,821 38.50  3.81  1745926   64409   4083   13271    531   26671   416
Wisconsin      2011 12  5705812 52,058 25.70  1.45  5040333  371285  61496  137649   2607   92442   133
Wyoming        2011 12   567602 54,509 21.00  0.84   531732    5517  14781    4899    496   10177   134
Alabama        2012  1  4813946 43,464 50.10  5.44  3370390 1275479  32849   59970   4983   70275  2250
Arizona        2012  1  6544211 47,044 45.30  0.26  5512632  297370 347886  204073  16778  165472   938
Arkansas       2012  1  2949208 39,018 44.60  2.92  2360226  459286  27248   41679   7527   53242   379
California     2012  1 38019006 57,020 46.50  3.12 28035568 2505546 629860 5296441 187452 1364139  4396
Colorado       2012  1  5186330 57,255 29.40  0.69  4573134  224583  80799  155809   9159  142846   761
Connecticut    2012  1  3597705 64,247 31.70  2.86  2945896  403068  17792  152339   3624   74986    53
Delaware       2012  1   916868 48,972 39.30  2.12   653516  202734   5901   32353    732   21632    44
Georgia        2012  1  9911171 48,121 50.00  3.04  6210780 3100728  49711  356311  10944  182697  2582
Idaho          2012  1  1594673 47,922 26.80  3.33  1496898   11827  26967   21575   2923   34483   312
Illinois       2012  1 12878494 51,738 31.90  1.89 10026655 1900585  74228  644970   7724  224332  3781
Indiana        2012  1  6535665 46,158 32.40  3.40  5654682  616400  25163  119533   3741  116146   463
Iowa           2012  1  3074386 53,442 26.50  0.57  2848688   97259  14454   62340   2710   48935   173
Kansas         2012  1  2885316 50,003 36.10  0.07  2518400  177546  33697   75504   2803   77366   467
Kentucky       2012  1  4383673 41,086 38.70  3.80  3886508  353153  12404   55680   3348   72580   303
Louisiana      2012  1  4602681 39,085 55.20  4.70  2929748 1491898  34339   77567   2801   66328  1000
Maine          2012  1  1328101 49,158 18.20  3.10  1265690   17815   8932   14680    411   20573   104
Maryland       2012  1  5891680 71,836 37.50  2.27  3575471 1776134  31896  353547   5695  148937   734
Massachusetts  2012  1  6659627 63,656 30.40  3.22  5556792  535061  31082  393584   6250  136858  1338
Michigan       2012  1  9886610 50,015 25.10  2.22  7922672 1414290  69769  262449   3634  213796   464
Minnesota      2012  1  5377695 61,795 18.40  0.56  4646342  300835  70501  237751   3145  119121   247
Mississippi    2012  1  2982963 36,641 50.80  4.23  1789364 1114127  17174   28110   1649   32539  2193
Missouri       2012  1  6023267 49,764 36.30  1.30  5048733  707198  31722  107913   7865  119836   787
Montana        2012  1  1003522 45,088 25.10  1.23   899875    5440  65832    7156    768   24451    17
Nebraska       2012  1  1854862 52,196 30.40  0.16  1666420   89051  24920   37408   2136   34927   451
Nevada         2012  1  2752410 47,333 35.00  0.95  2122218  244461  44243  217379  19877  104232   482
New Hampshire  2012  1  1320923 67,819 22.70  3.21  1247621   17859   3644   31365    557   19877    42
New Jersey     2012  1  8882095 66,692 35.60  2.78  6547455 1303085  51355  798915   8365  172920   145
New Mexico     2012  1  2083590 43,424 38.60  0.28  1733076   50130 215353   33270   3252   48509   786
New York       2012  1 19625409 47,680 26.00  3.29 13952914 3437157 187235 1581263  25267  441573  8529
North Carolina 2012  1  9755299 41,553 43.90  2.86  7010605 2148096 151780  242489  11149  191180   829
North Dakota   2012  1   701380 55,766 20.00  0.33   630670   10883  38822    8300    401   12304   102
Ohio           2012  1 11546969 44,375 32.10  3.38  9626717 1443135  30520  213773   5574  227250   502
Oklahoma       2012  1  3815298 48,407 42.70  1.86  2881434  290906 346192   73896   6086  216784   299
Oregon         2012  1  3893920 51,775 34.40  5.82  3441306   77192  69019  156456  15695  134252   155
Pennsylvania   2012  1 12768034 51,904 30.00  3.36 10643547 1465605  42452  389244   7852  219334   842
Rhode Island   2012  1  1052761 56,065 33.50  3.30   902597   78265   9828   34304   1729   26038    52
South Carolina 2012  1  4719009 44,401 48.30  2.19  3225417 1321252  25271   67771   4105   75193   194
South Dakota   2012  1   832576 49,415 25.40  0.41   716516   13747  75187    9571    566   16989   360
Tennessee      2012  1  6450632 42,995 42.40  4.88  5111790 1096252  27584  103557   5799  105650   475
Texas          2012  1 26078327 51,926 50.40  2.27 21015047 3210084 260502 1110282  33548  448864  3727
Utah           2012  1  2854222 58,341 31.00  0.97  2620783   36199  42751   63575  27443   63471  1764
Vermont        2012  1   625606 55,582 21.40  2.95   596461    7004   2324    8869    191   10757   253
Virginia       2012  1  8188656 64,632 38.90  2.26  5824459 1609922  42700  488392   8675  214508  4225
Washington     2012  1  6890899 62,187 30.70  6.35  5616670  269778 129115  532869  46332  296135   225
West Virginia  2012  1  1855360 43,553 34.90  3.09  1744690   64708   4199   13678    525   27560   387
Wisconsin      2012  1  5721075 53,079 20.80  1.02  5043795  374054  62445  142680   2714   95387   145
Wyoming        2012  1   576608 57,512 25.10  0.92   537477    7654  15149    5221    539   10568   192
Alabama        2012  2  4813946 43,464 52.10  4.49  3370390 1275479  32849   59970   4983   70275  2654
Arizona        2012  2  6544211 47,044 45.60  0.43  5512632  297370 347886  204073  16778  165472  1333
Arkansas       2012  2  2949208 39,018 47.20  3.03  2360226  459286  27248   41679   7527   53242   552
California     2012  2 38019006 57,020 46.50  1.22 28035568 2505546 629860 5296441 187452 1364139  5096
Colorado       2012  2  5186330 57,255 27.40  1.36  4573134  224583  80799  155809   9159  142846  1141
Connecticut    2012  2  3597705 64,247 35.00  1.09  2945896  403068  17792  152339   3624   74986   125
Delaware       2012  2   916868 48,972 41.10  2.21   653516  202734   5901   32353    732   21632    34
Georgia        2012  2  9911171 48,121 52.80  2.92  6210780 3100728  49711  356311  10944  182697  2575
Idaho          2012  2  1594673 47,922 28.00  1.78  1496898   11827  26967   21575   2923   34483   466
Illinois       2012  2 12878494 51,738 35.80  1.48 10026655 1900585  74228  644970   7724  224332  5468
Indiana        2012  2  6535665 46,158 35.40  1.54  5654682  616400  25163  119533   3741  116146   593
Iowa           2012  2  3074386 53,442 29.60  1.68  2848688   97259  14454   62340   2710   48935   233
Kansas         2012  2  2885316 50,003 37.10  1.81  2518400  177546  33697   75504   2803   77366  1095
Kentucky       2012  2  4383673 41,086 41.20  2.32  3886508  353153  12404   55680   3348   72580   507
Louisiana      2012  2  4602681 39,085 56.10  7.40  2929748 1491898  34339   77567   2801   66328  1541
Maine          2012  2  1328101 49,158 21.40  1.76  1265690   17815   8932   14680    411   20573   109
Maryland       2012  2  5891680 71,836 40.50  2.11  3575471 1776134  31896  353547   5695  148937   822
Massachusetts  2012  2  6659627 63,656 33.60  1.08  5556792  535061  31082  393584   6250  136858  1235
Michigan       2012  2  9886610 50,015 28.40  1.31  7922672 1414290  69769  262449   3634  213796   610
Minnesota      2012  2  5377695 61,795 22.40  1.18  4646342  300835  70501  237751   3145  119121   326
Mississippi    2012  2  2982963 36,641 52.20  5.72  1789364 1114127  17174   28110   1649   32539  2379
Missouri       2012  2  6023267 49,764 39.90  2.30  5048733  707198  31722  107913   7865  119836  1479
Montana        2012  2  1003522 45,088 24.90  0.95   899875    5440  65832    7156    768   24451    40
Nebraska       2012  2  1854862 52,196 29.30  1.34  1666420   89051  24920   37408   2136   34927   503
Nevada         2012  2  2752410 47,333 34.60  0.53  2122218  244461  44243  217379  19877  104232  1052
New Hampshire  2012  2  1320923 67,819 26.90  1.14  1247621   17859   3644   31365    557   19877    41
New Jersey     2012  2  8882095 66,692 38.90  1.33  6547455 1303085  51355  798915   8365  172920   179
New Mexico     2012  2  2083590 43,424 38.20  0.36  1733076   50130 215353   33270   3252   48509  1003
New York       2012  2 19625409 47,680 29.90  1.27 13952914 3437157 187235 1581263  25267  441573  8742
North Carolina 2012  2  9755299 41,553 45.80  2.22  7010605 2148096 151780  242489  11149  191180  1320
North Dakota   2012  2   701380 55,766 21.00  0.51   630670   10883  38822    8300    401   12304    82
Ohio           2012  2 11546969 44,375 35.10  1.62  9626717 1443135  30520  213773   5574  227250   547
Oklahoma       2012  2  3815298 48,407 43.80  1.86  2881434  290906 346192   73896   6086  216784   794
Oregon         2012  2  3893920 51,775 34.60  2.90  3441306   77192  69019  156456  15695  134252   231
Pennsylvania   2012  2 12768034 51,904 34.30  1.50 10643547 1465605  42452  389244   7852  219334   911
Rhode Island   2012  2  1052761 56,065 35.70  1.17   902597   78265   9828   34304   1729   26038    67
South Carolina 2012  2  4719009 44,401 50.70  2.23  3225417 1321252  25271   67771   4105   75193   177
South Dakota   2012  2   832576 49,415 25.70  1.13   716516   13747  75187    9571    566   16989   552
Tennessee      2012  2  6450632 42,995 44.50  2.90  5111790 1096252  27584  103557   5799  105650   780
Texas          2012  2 26078327 51,926 51.80  2.29 21015047 3210084 260502 1110282  33548  448864  4940
Utah           2012  2  2854222 58,341 31.70  1.04  2620783   36199  42751   63575  27443   63471  2413
Vermont        2012  2   625606 55,582 25.60  1.22   596461    7004   2324    8869    191   10757   244
Virginia       2012  2  8188656 64,632 41.90  2.54  5824459 1609922  42700  488392   8675  214508  4438
Washington     2012  2  6890899 62,187 34.50  4.76  5616670  269778 129115  532869  46332  296135   349
West Virginia  2012  2  1855360 43,553 37.70  2.30  1744690   64708   4199   13678    525   27560   376
Wisconsin      2012  2  5721075 53,079 26.60  1.29  5043795  374054  62445  142680   2714   95387   170
Wyoming        2012  2   576608 57,512 22.70  1.29   537477    7654  15149    5221    539   10568   260
Alabama        2012  3  4813946 43,464 64.60  5.35  3370390 1275479  32849   59970   4983   70275  2142
Arizona        2012  3  6544211 47,044 51.60  0.69  5512632  297370 347886  204073  16778  165472  1537
Arkansas       2012  3  2949208 39,018 62.20  6.71  2360226  459286  27248   41679   7527   53242   846
California     2012  3 38019006 57,020 48.80  4.74 28035568 2505546 629860 5296441 187452 1364139  4732
Colorado       2012  3  5186330 57,255 41.90  0.45  4573134  224583  80799  155809   9159  142846  1317
Connecticut    2012  3  3597705 64,247 45.80  1.30  2945896  403068  17792  152339   3624   74986    79
Delaware       2012  3   916868 48,972 52.50  1.07   653516  202734   5901   32353    732   21632    57
Georgia        2012  3  9911171 48,121 64.80  4.24  6210780 3100728  49711  356311  10944  182697  3295
Idaho          2012  3  1594673 47,922 36.40  4.25  1496898   11827  26967   21575   2923   34483   659
Illinois       2012  3 12878494 51,738 55.50  2.08 10026655 1900585  74228  644970   7724  224332  7551
Indiana        2012  3  6535665 46,158 55.00  2.73  5654682  616400  25163  119533   3741  116146   903
Iowa           2012  3  3074386 53,442 51.60  1.91  2848688   97259  14454   62340   2710   48935   160
Kansas         2012  3  2885316 50,003 55.50  2.45  2518400  177546  33697   75504   2803   77366   904
Kentucky       2012  3  4383673 41,086 58.10  4.50  3886508  353153  12404   55680   3348   72580   459
Louisiana      2012  3  4602681 39,085 67.40  8.02  2929748 1491898  34339   77567   2801   66328  1825
Maine          2012  3  1328101 49,158 34.30  1.94  1265690   17815   8932   14680    411   20573   102
Maryland       2012  3  5891680 71,836 52.70  2.14  3575471 1776134  31896  353547   5695  148937   942
Massachusetts  2012  3  6659627 63,656 44.10  1.66  5556792  535061  31082  393584   6250  136858  1359
Michigan       2012  3  9886610 50,015 44.70  2.59  7922672 1414290  69769  262449   3634  213796   822
Minnesota      2012  3  5377695 61,795 41.80  1.63  4646342  300835  70501  237751   3145  119121   425
Mississippi    2012  3  2982963 36,641 65.40  6.76  1789364 1114127  17174   28110   1649   32539  2785
Missouri       2012  3  6023267 49,764 58.10  4.17  5048733  707198  31722  107913   7865  119836   964
Montana        2012  3  1003522 45,088 39.40  1.60   899875    5440  65832    7156    768   24451    80
Nebraska       2012  3  1854862 52,196 50.80  0.57  1666420   89051  24920   37408   2136   34927   390
Nevada         2012  3  2752410 47,333 42.40  1.01  2122218  244461  44243  217379  19877  104232  1142
New Hampshire  2012  3  1320923 67,819 38.90  1.95  1247621   17859   3644   31365    557   19877    33
New Jersey     2012  3  8882095 66,692 49.80  1.65  6547455 1303085  51355  798915   8365  172920   237
New Mexico     2012  3  2083590 43,424 47.80  0.27  1733076   50130 215353   33270   3252   48509  1113
New York       2012  3 19625409 47,680 43.30  1.97 13952914 3437157 187235 1581263  25267  441573 11152
North Carolina 2012  3  9755299 41,553 58.70  4.14  7010605 2148096 151780  242489  11149  191180  1113
North Dakota   2012  3   701380 55,766 40.60  0.51   630670   10883  38822    8300    401   12304   144
Ohio           2012  3 11546969 44,375 52.20  3.09  9626717 1443135  30520  213773   5574  227250   505
Oklahoma       2012  3  3815298 48,407 59.60  4.56  2881434  290906 346192   73896   6086  216784   868
Oregon         2012  3  3893920 51,775 38.30  7.19  3441306   77192  69019  156456  15695  134252   341
Pennsylvania   2012  3 12768034 51,904 47.70  2.89 10643547 1465605  42452  389244   7852  219334   974
Rhode Island   2012  3  1052761 56,065 45.50  1.41   902597   78265   9828   34304   1729   26038    85
South Carolina 2012  3  4719009 44,401 63.20  3.64  3225417 1321252  25271   67771   4105   75193   110
South Dakota   2012  3   832576 49,415 47.00  0.37   716516   13747  75187    9571    566   16989   357
Tennessee      2012  3  6450632 42,995 59.90  4.86  5111790 1096252  27584  103557   5799  105650   904
Texas          2012  3 26078327 51,926 63.20  3.07 21015047 3210084 260502 1110282  33548  448864  5391
Utah           2012  3  2854222 58,341 42.60  0.73  2620783   36199  42751   63575  27443   63471  2710
Vermont        2012  3   625606 55,582 38.70  1.77   596461    7004   2324    8869    191   10757   398
Virginia       2012  3  8188656 64,632 55.20  3.87  5824459 1609922  42700  488392   8675  214508  4890
Washington     2012  3  6890899 62,187 37.60  7.87  5616670  269778 129115  532869  46332  296135   495
West Virginia  2012  3  1855360 43,553 52.60  4.92  1744690   64708   4199   13678    525   27560   573
Wisconsin      2012  3  5721075 53,079 45.60  2.00  5043795  374054  62445  142680   2714   95387   230
Wyoming        2012  3   576608 57,512 39.40  0.57   537477    7654  15149    5221    539   10568   379
Alabama        2012  4  4813946 43,464 65.00  1.89  3370390 1275479  32849   59970   4983   70275  1339
Arizona        2012  4  6544211 47,044 60.60  0.32  5512632  297370 347886  204073  16778  165472   852
Arkansas       2012  4  2949208 39,018 64.40  2.56  2360226  459286  27248   41679   7527   53242   140
California     2012  4 38019006 57,020 55.80  2.48 28035568 2505546 629860 5296441 187452 1364139  3069
Colorado       2012  4  5186330 57,255 48.20  1.38  4573134  224583  80799  155809   9159  142846   543
Connecticut    2012  4  3597705 64,247 49.70  3.00  2945896  403068  17792  152339   3624   74986    32
Delaware       2012  4   916868 48,972 55.00  2.71   653516  202734   5901   32353    732   21632    21
Georgia        2012  4  9911171 48,121 65.60  1.59  6210780 3100728  49711  356311  10944  182697  1414
Idaho          2012  4  1594673 47,922 44.40  2.12  1496898   11827  26967   21575   2923   34483   335
Illinois       2012  4 12878494 51,738 54.60  3.13 10026655 1900585  74228  644970   7724  224332  3413
Indiana        2012  4  6535665 46,158 52.90  2.22  5654682  616400  25163  119533   3741  116146   314
Iowa           2012  4  3074386 53,442 52.40  3.90  2848688   97259  14454   62340   2710   48935    52
Kansas         2012  4  2885316 50,003 59.20  3.08  2518400  177546  33697   75504   2803   77366   144
Kentucky       2012  4  4383673 41,086 57.30  2.33  3886508  353153  12404   55680   3348   72580    85
Louisiana      2012  4  4602681 39,085 69.40  4.79  2929748 1491898  34339   77567   2801   66328  1198
Maine          2012  4  1328101 49,158 42.20  4.14  1265690   17815   8932   14680    411   20573    78
Maryland       2012  4  5891680 71,836 54.20  2.49  3575471 1776134  31896  353547   5695  148937   534
Massachusetts  2012  4  6659627 63,656 48.70  2.90  5556792  535061  31082  393584   6250  136858   952
Michigan       2012  4  9886610 50,015 43.90  1.89  7922672 1414290  69769  262449   3634  213796   380
Minnesota      2012  4  5377695 61,795 45.50  2.76  4646342  300835  70501  237751   3145  119121   251
Mississippi    2012  4  2982963 36,641 65.80  3.39  1789364 1114127  17174   28110   1649   32539  1418
Missouri       2012  4  6023267 49,764 59.00  3.74  5048733  707198  31722  107913   7865  119836   226
Montana        2012  4  1003522 45,088 44.80  1.98   899875    5440  65832    7156    768   24451    21
Nebraska       2012  4  1854862 52,196 53.50  3.13  1666420   89051  24920   37408   2136   34927   220
Nevada         2012  4  2752410 47,333 49.90  0.67  2122218  244461  44243  217379  19877  104232   409
New Hampshire  2012  4  1320923 67,819 44.20  1.95  1247621   17859   3644   31365    557   19877    29
New Jersey     2012  4  8882095 66,692 52.60  2.87  6547455 1303085  51355  798915   8365  172920   171
New Mexico     2012  4  2083590 43,424 56.60  0.39  1733076   50130 215353   33270   3252   48509   632
New York       2012  4 19625409 47,680 43.90  2.90 13952914 3437157 187235 1581263  25267  441573  7260
North Carolina 2012  4  9755299 41,553 59.20  3.22  7010605 2148096 151780  242489  11149  191180   550
North Dakota   2012  4   701380 55,766 45.80  2.06   630670   10883  38822    8300    401   12304    57
Ohio           2012  4 11546969 44,375 50.20  1.93  9626717 1443135  30520  213773   5574  227250   227
Oklahoma       2012  4  3815298 48,407 64.30  3.45  2881434  290906 346192   73896   6086  216784   207
Oregon         2012  4  3893920 51,775 45.90  3.32  3441306   77192  69019  156456  15695  134252   175
Pennsylvania   2012  4 12768034 51,904 47.70  2.15 10643547 1465605  42452  389244   7852  219334   680
Rhode Island   2012  4  1052761 56,065 50.10  3.22   902597   78265   9828   34304   1729   26038    90
South Carolina 2012  4  4719009 44,401 64.20  2.55  3225417 1321252  25271   67771   4105   75193    86
South Dakota   2012  4   832576 49,415 50.20  3.06   716516   13747  75187    9571    566   16989   137
Tennessee      2012  4  6450632 42,995 60.00  2.01  5111790 1096252  27584  103557   5799  105650   302
Texas          2012  4 26078327 51,926 70.20  1.27 21015047 3210084 260502 1110282  33548  448864  3195
Utah           2012  4  2854222 58,341 49.60  0.73  2620783   36199  42751   63575  27443   63471  1326
Vermont        2012  4   625606 55,582 42.70  3.30   596461    7004   2324    8869    191   10757   247
Virginia       2012  4  8188656 64,632 55.60  3.04  5824459 1609922  42700  488392   8675  214508  2999
Washington     2012  4  6890899 62,187 46.00  3.93  5616670  269778 129115  532869  46332  296135   444
West Virginia  2012  4  1855360 43,553 51.70  2.86  1744690   64708   4199   13678    525   27560   232
Wisconsin      2012  4  5721075 53,079 45.10  2.68  5043795  374054  62445  142680   2714   95387    77
Wyoming        2012  4   576608 57,512 44.70  1.19   537477    7654  15149    5221    539   10568   133
Alabama        2012  5  4813946 43,464 73.40  4.16  3370390 1275479  32849   59970   4983   70275  1195
Arizona        2012  5  6544211 47,044 69.30  0.05  5512632  297370 347886  204073  16778  165472   493
Arkansas       2012  5  2949208 39,018 73.20  1.47  2360226  459286  27248   41679   7527   53242    98
California     2012  5 38019006 57,020 63.90  0.20 28035568 2505546 629860 5296441 187452 1364139  2344
Colorado       2012  5  5186330 57,255 55.40  0.91  4573134  224583  80799  155809   9159  142846   391
Connecticut    2012  5  3597705 64,247 61.60  3.94  2945896  403068  17792  152339   3624   74986    18
Delaware       2012  5   916868 48,972 67.80  2.45   653516  202734   5901   32353    732   21632     8
Georgia        2012  5  9911171 48,121 73.50  3.99  6210780 3100728  49711  356311  10944  182697  1369
Idaho          2012  5  1594673 47,922 49.00  1.91  1496898   11827  26967   21575   2923   34483   231
Illinois       2012  5 12878494 51,738 68.10  2.47 10026655 1900585  74228  644970   7724  224332  2079
Indiana        2012  5  6535665 46,158 67.70  2.75  5654682  616400  25163  119533   3741  116146   166
Iowa           2012  5  3074386 53,442 65.00  3.51  2848688   97259  14454   62340   2710   48935     6
Kansas         2012  5  2885316 50,003 69.00  1.47  2518400  177546  33697   75504   2803   77366    55
Kentucky       2012  5  4383673 41,086 69.40  4.25  3886508  353153  12404   55680   3348   72580    28
Louisiana      2012  5  4602681 39,085 76.30  2.17  2929748 1491898  34339   77567   2801   66328   897
Maine          2012  5  1328101 49,158 53.80  4.68  1265690   17815   8932   14680    411   20573    76
Maryland       2012  5  5891680 71,836 67.70  3.69  3575471 1776134  31896  353547   5695  148937   251
Massachusetts  2012  5  6659627 63,656 60.40  4.79  5556792  535061  31082  393584   6250  136858   767
Michigan       2012  5  9886610 50,015 59.00  3.00  7922672 1414290  69769  262449   3634  213796   271
Minnesota      2012  5  5377695 61,795 58.30  5.96  4646342  300835  70501  237751   3145  119121   139
Mississippi    2012  5  2982963 36,641 74.30  3.13  1789364 1114127  17174   28110   1649   32539  1444
Missouri       2012  5  6023267 49,764 69.50  2.16  5048733  707198  31722  107913   7865  119836    27
Montana        2012  5  1003522 45,088 49.50  2.42   899875    5440  65832    7156    768   24451     3
Nebraska       2012  5  1854862 52,196 62.30  2.04  1666420   89051  24920   37408   2136   34927   171
Nevada         2012  5  2752410 47,333 58.00  0.30  2122218  244461  44243  217379  19877  104232   397
New Hampshire  2012  5  1320923 67,819 57.00  3.24  1247621   17859   3644   31365    557   19877    10
New Jersey     2012  5  8882095 66,692 65.10  4.27  6547455 1303085  51355  798915   8365  172920    53
New Mexico     2012  5  2083590 43,424 63.40  0.81  1733076   50130 215353   33270   3252   48509   352
New York       2012  5 19625409 47,680 60.50  4.12 13952914 3437157 187235 1581263  25267  441573  6669
North Carolina 2012  5  9755299 41,553 69.60  6.24  7010605 2148096 151780  242489  11149  191180   225
North Dakota   2012  5   701380 55,766 55.00  2.04   630670   10883  38822    8300    401   12304    23
Ohio           2012  5 11546969 44,375 66.40  3.68  9626717 1443135  30520  213773   5574  227250   144
Oklahoma       2012  5  3815298 48,407 72.60  2.15  2881434  290906 346192   73896   6086  216784   114
Oregon         2012  5  3893920 51,775 50.80  1.89  3441306   77192  69019  156456  15695  134252    74
Pennsylvania   2012  5 12768034 51,904 63.70  5.10 10643547 1465605  42452  389244   7852  219334   426
Rhode Island   2012  5  1052761 56,065 60.60  4.58   902597   78265   9828   34304   1729   26038    28
South Carolina 2012  5  4719009 44,401 72.70  5.72  3225417 1321252  25271   67771   4105   75193    48
South Dakota   2012  5   832576 49,415 58.30  2.79   716516   13747  75187    9571    566   16989    98
Tennessee      2012  5  6450632 42,995 70.50  3.25  5111790 1096252  27584  103557   5799  105650   179
Texas          2012  5 26078327 51,926 75.50  2.88 21015047 3210084 260502 1110282  33548  448864  2893
Utah           2012  5  2854222 58,341 58.00  0.28  2620783   36199  42751   63575  27443   63471  1178
Vermont        2012  5   625606 55,582 57.50  5.56   596461    7004   2324    8869    191   10757   115
Virginia       2012  5  8188656 64,632 67.30  4.14  5824459 1609922  42700  488392   8675  214508  2685
Washington     2012  5  6890899 62,187 50.90  2.31  5616670  269778 129115  532869  46332  296135   184
West Virginia  2012  5  1855360 43,553 65.80  4.94  1744690   64708   4199   13678    525   27560   126
